OrderID,Date,Customer,Product,Category,Region,Quantity,UnitPrice,Revenue,PaymentMethod
13672,2025-03-25,Customer_212,Phone,Electronics,South,2,23402,46804,Card
13673,2024-06-14,Customer_801,Printer,Electronics,South,4,10466,41864,Cash
13674,2023-03-28,Customer_406,Camera,Accessories,North,7,11761,82327,UPI
13675,2023-12-26,Customer_469,Headphones,Electronics,Central,9,3286,29574,Net Banking
13676,2023-05-10,Customer_813,Watch,Electronics,North,4,43481,173924,UPI
13677,2024-05-12,Customer_842,Watch,Electronics,East,1,12429,12429,Card
13678,2024-05-14,Customer_870,Tablet,Gadgets,South,1,45318,45318,Cash
13679,2025-05-05,Customer_168,Watch,Gadgets,South,9,44043,396387,UPI
13680,2024-01-12,Customer_976,Phone,Accessories,South,2,23267,46534,Net Banking
13681,2024-10-19,Customer_732,Phone,Accessories,North,4,36928,147712,UPI
13682,2024-04-06,Customer_220,Headphones,Electronics,West,1,13879,13879,Card
13683,2025-04-13,Customer_592,Headphones,Electronics,West,4,23097,92388,Cash
13684,2025-03-13,Customer_768,Headphones,Accessories,North,3,14958,44874,Cash
13685,2025-06-19,Customer_17,Headphones,Accessories,North,9,6986,62874,UPI
13686,2023-09-08,Customer_132,Tablet,Electronics,North,7,12135,84945,Net Banking
13687,2024-01-01,Customer_541,Phone,Electronics,North,2,38114,76228,Net Banking
13688,2023-11-16,Customer_234,Watch,Accessories,West,2,13172,26344,UPI
13689,2023-03-28,Customer_718,Camera,Electronics,South,10,6988,69880,Net Banking
13690,2025-02-16,Customer_333,Camera,Accessories,North,7,12359,86513,Card
13691,2024-03-03,Customer_532,Printer,Gadgets,North,4,43969,175876,Cash
13692,2025-04-29,Customer_818,Camera,Accessories,Central,8,34949,279592,Net Banking
13693,2024-05-26,Customer_31,Printer,Accessories,West,2,5377,10754,Cash
13694,2024-11-27,Customer_970,Camera,Electronics,South,3,1195,3585,Net Banking
13695,2024-10-04,Customer_89,Headphones,Electronics,East,8,14453,115624,Net Banking
13696,2024-09-10,Customer_577,Tablet,Accessories,South,9,21577,194193,Cash
13697,2024-02-20,Customer_155,Camera,Electronics,East,9,43416,390744,Cash
13698,2024-09-27,Customer_443,Laptop,Electronics,North,4,28567,114268,Net Banking
13699,2025-03-24,Customer_956,Tablet,Gadgets,North,9,12354,111186,Net Banking
13700,2023-08-24,Customer_795,Phone,Accessories,West,10,40514,405140,Net Banking
13701,2025-03-08,Customer_721,Watch,Gadgets,Central,4,5117,20468,UPI
13702,2024-06-17,Customer_484,Printer,Gadgets,South,7,21759,152313,UPI
13703,2024-10-19,Customer_348,Camera,Accessories,Central,7,34648,242536,Net Banking
13704,2024-12-18,Customer_303,Phone,Gadgets,South,6,31702,190212,UPI
13705,2023-08-24,Customer_258,Phone,Gadgets,West,3,12935,38805,Cash
13706,2025-02-15,Customer_629,Tablet,Electronics,Central,4,38320,153280,Cash
13707,2023-03-23,Customer_429,Camera,Gadgets,West,9,47340,426060,Card
13708,2025-06-17,Customer_619,Laptop,Electronics,South,8,24365,194920,Net Banking
13709,2023-10-16,Customer_387,Camera,Gadgets,West,3,2708,8124,Net Banking
13710,2024-09-13,Customer_289,Headphones,Gadgets,South,4,37321,149284,Card
13711,2024-06-08,Customer_982,Printer,Electronics,Central,3,26524,79572,UPI
13712,2024-11-19,Customer_760,Tablet,Gadgets,North,1,5379,5379,Cash
13713,2023-08-19,Customer_982,Camera,Electronics,North,3,6746,20238,Card
13714,2023-09-21,Customer_61,Watch,Accessories,West,4,13556,54224,Card
13715,2024-08-08,Customer_601,Headphones,Electronics,Central,10,22838,228380,Card
13716,2025-03-24,Customer_233,Headphones,Gadgets,East,1,13674,13674,Card
13717,2025-03-06,Customer_856,Laptop,Electronics,South,9,14136,127224,Cash
13718,2024-02-25,Customer_59,Watch,Gadgets,Central,5,3076,15380,UPI
13719,2023-04-04,Customer_375,Tablet,Accessories,South,10,14877,148770,Cash
13720,2025-04-17,Customer_314,Phone,Electronics,South,10,40020,400200,Card
13721,2025-01-21,Customer_670,Laptop,Gadgets,North,4,12835,51340,Cash
13722,2023-07-29,Customer_588,Printer,Accessories,South,3,36071,108213,UPI
13723,2024-12-19,Customer_129,Laptop,Gadgets,South,5,15219,76095,UPI
13724,2025-06-09,Customer_720,Headphones,Accessories,North,10,19189,191890,UPI
13725,2024-02-24,Customer_432,Watch,Gadgets,East,6,24137,144822,Cash
13726,2023-08-08,Customer_252,Phone,Accessories,East,5,21325,106625,Cash
13727,2024-10-14,Customer_480,Tablet,Accessories,East,4,20203,80812,Net Banking
13728,2024-01-15,Customer_209,Headphones,Accessories,South,3,31609,94827,Card
13729,2023-06-07,Customer_57,Printer,Gadgets,Central,10,25354,253540,UPI
13730,2025-05-28,Customer_814,Phone,Electronics,North,7,8230,57610,Cash
13731,2023-06-07,Customer_486,Laptop,Accessories,North,5,14473,72365,Net Banking
13732,2025-02-20,Customer_194,Tablet,Electronics,Central,5,13619,68095,Net Banking
13733,2023-05-15,Customer_45,Tablet,Electronics,West,5,39040,195200,Net Banking
13734,2024-07-17,Customer_102,Phone,Accessories,West,10,36149,361490,Net Banking
13735,2024-12-04,Customer_56,Laptop,Gadgets,West,5,10004,50020,Net Banking
13736,2023-09-16,Customer_472,Phone,Accessories,East,2,44473,88946,Net Banking
13737,2024-05-17,Customer_46,Camera,Accessories,South,6,8208,49248,Cash
13738,2024-03-19,Customer_573,Tablet,Gadgets,Central,9,32160,289440,Net Banking
13739,2023-03-20,Customer_682,Laptop,Gadgets,West,8,17531,140248,Net Banking
13740,2025-05-29,Customer_152,Headphones,Accessories,South,2,25592,51184,Net Banking
13741,2024-09-20,Customer_631,Headphones,Electronics,West,7,37846,264922,UPI
13742,2023-12-26,Customer_811,Laptop,Accessories,East,1,16718,16718,Card
13743,2024-07-18,Customer_465,Camera,Electronics,West,3,19581,58743,UPI
13744,2023-09-04,Customer_695,Printer,Accessories,West,7,37219,260533,Cash
13745,2023-06-16,Customer_710,Camera,Gadgets,East,7,7107,49749,UPI
13746,2025-04-11,Customer_884,Tablet,Accessories,East,6,5325,31950,Cash
13747,2025-04-06,Customer_377,Watch,Accessories,East,6,38642,231852,Card
13748,2024-08-09,Customer_451,Watch,Gadgets,South,2,23362,46724,Cash
13749,2024-08-29,Customer_922,Tablet,Gadgets,West,5,25532,127660,Card
13750,2024-12-23,Customer_220,Camera,Accessories,West,8,12577,100616,Cash
13751,2024-06-02,Customer_752,Tablet,Accessories,East,5,14937,74685,Net Banking
13752,2025-03-03,Customer_489,Printer,Accessories,East,10,15312,153120,UPI
13753,2025-02-19,Customer_571,Printer,Accessories,Central,1,45931,45931,Net Banking
13754,2025-01-31,Customer_526,Watch,Accessories,Central,9,13813,124317,UPI
13755,2025-05-10,Customer_124,Camera,Electronics,West,10,32312,323120,UPI
13756,2024-03-24,Customer_310,Watch,Accessories,South,9,39176,352584,Cash
13757,2024-02-12,Customer_912,Printer,Electronics,South,6,48142,288852,Cash
13758,2025-04-02,Customer_415,Printer,Gadgets,West,3,47315,141945,UPI
13759,2024-04-24,Customer_589,Printer,Accessories,Central,9,3985,35865,Card
13760,2024-12-28,Customer_107,Printer,Accessories,West,7,27890,195230,Net Banking
13761,2024-04-12,Customer_708,Phone,Electronics,North,3,15378,46134,Cash
13762,2024-09-24,Customer_23,Phone,Gadgets,North,3,3763,11289,Cash
13763,2025-03-26,Customer_844,Printer,Accessories,East,1,5591,5591,Net Banking
13764,2023-05-19,Customer_633,Tablet,Accessories,East,1,2258,2258,Cash
13765,2023-08-22,Customer_166,Headphones,Electronics,South,5,30539,152695,UPI
13766,2023-06-03,Customer_410,Printer,Accessories,South,1,23575,23575,Net Banking
13767,2024-12-03,Customer_575,Watch,Electronics,East,9,4549,40941,Card
13768,2025-04-09,Customer_582,Phone,Electronics,North,7,30996,216972,Card
13769,2024-11-29,Customer_924,Camera,Accessories,West,4,38469,153876,UPI
13770,2023-12-11,Customer_401,Tablet,Accessories,East,3,10001,30003,Cash
13771,2025-05-25,Customer_616,Watch,Gadgets,North,8,24813,198504,Net Banking
13772,2024-12-20,Customer_518,Laptop,Electronics,North,10,769,7690,Cash
13773,2025-05-09,Customer_929,Printer,Accessories,West,10,48489,484890,UPI
13774,2024-08-17,Customer_382,Printer,Gadgets,North,6,6212,37272,UPI
13775,2024-06-13,Customer_866,Camera,Gadgets,South,6,33698,202188,Cash
13776,2023-07-09,Customer_168,Printer,Gadgets,North,3,31120,93360,UPI
13777,2025-04-06,Customer_109,Printer,Gadgets,North,2,18618,37236,Net Banking
13778,2024-06-10,Customer_917,Camera,Accessories,North,7,23435,164045,Net Banking
13779,2023-07-14,Customer_348,Printer,Electronics,South,3,35748,107244,Cash
13780,2023-12-03,Customer_641,Tablet,Electronics,Central,8,17860,142880,Card
13781,2024-06-16,Customer_660,Headphones,Accessories,West,8,8148,65184,Cash
13782,2023-06-27,Customer_566,Phone,Electronics,West,9,10260,92340,Net Banking
13783,2024-06-27,Customer_26,Watch,Electronics,Central,10,30642,306420,Net Banking
13784,2024-10-14,Customer_352,Camera,Accessories,West,3,4034,12102,Card
13785,2024-08-30,Customer_657,Laptop,Gadgets,West,8,23575,188600,Cash
13786,2024-07-06,Customer_469,Headphones,Electronics,Central,3,33098,99294,Net Banking
13787,2024-08-27,Customer_193,Printer,Gadgets,Central,5,47827,239135,Cash
13788,2023-04-22,Customer_735,Phone,Accessories,North,10,43545,435450,Net Banking
13789,2025-04-09,Customer_409,Printer,Gadgets,North,5,16590,82950,Net Banking
13790,2024-06-26,Customer_291,Camera,Gadgets,East,8,1774,14192,Cash
13791,2023-04-18,Customer_257,Camera,Accessories,South,6,28273,169638,Card
13792,2023-08-22,Customer_791,Laptop,Accessories,East,3,45558,136674,Cash
13793,2024-09-23,Customer_699,Printer,Accessories,South,5,26584,132920,Cash
13794,2025-02-13,Customer_703,Laptop,Gadgets,Central,8,21432,171456,Net Banking
13795,2023-01-25,Customer_826,Headphones,Gadgets,West,4,36065,144260,Cash
13796,2023-06-20,Customer_785,Tablet,Electronics,East,8,47237,377896,Card
13797,2025-06-09,Customer_243,Headphones,Gadgets,South,5,33841,169205,Net Banking
13798,2025-03-18,Customer_724,Tablet,Electronics,West,1,26352,26352,Cash
13799,2025-06-04,Customer_218,Watch,Gadgets,East,1,43610,43610,UPI
13800,2023-03-25,Customer_39,Camera,Gadgets,East,8,15037,120296,Cash
13801,2024-09-25,Customer_286,Headphones,Accessories,West,6,9198,55188,Card
13802,2023-11-03,Customer_380,Camera,Electronics,North,2,20782,41564,Cash
13803,2024-02-15,Customer_722,Tablet,Accessories,South,4,20129,80516,UPI
13804,2024-02-22,Customer_231,Camera,Electronics,East,1,7238,7238,UPI
13805,2024-09-06,Customer_541,Printer,Gadgets,West,5,28040,140200,UPI
13806,2024-06-17,Customer_141,Printer,Electronics,Central,6,44052,264312,Card
13807,2024-07-10,Customer_652,Phone,Accessories,Central,8,19702,157616,Card
13808,2023-05-26,Customer_660,Phone,Accessories,South,10,33734,337340,Card
13809,2023-11-17,Customer_99,Camera,Gadgets,East,6,6005,36030,UPI
13810,2024-12-25,Customer_967,Printer,Electronics,West,9,48033,432297,UPI
13811,2025-02-09,Customer_486,Printer,Electronics,North,1,26087,26087,UPI
13812,2024-04-23,Customer_976,Watch,Electronics,Central,10,5116,51160,Card
13813,2023-02-05,Customer_111,Printer,Gadgets,North,2,49945,99890,Net Banking
13814,2024-12-03,Customer_49,Watch,Electronics,Central,3,45791,137373,UPI
13815,2024-01-16,Customer_725,Watch,Accessories,East,2,39418,78836,Cash
13816,2024-10-29,Customer_833,Watch,Gadgets,South,10,43447,434470,Net Banking
13817,2023-01-10,Customer_868,Watch,Gadgets,Central,8,49319,394552,Cash
13818,2023-11-03,Customer_874,Camera,Electronics,South,2,1444,2888,UPI
13819,2024-02-27,Customer_687,Laptop,Gadgets,South,2,39603,79206,Net Banking
13820,2024-12-11,Customer_688,Tablet,Electronics,East,5,32245,161225,Cash
13821,2024-03-27,Customer_928,Camera,Gadgets,South,6,41242,247452,UPI
13822,2023-10-06,Customer_715,Headphones,Electronics,East,2,9111,18222,Cash
13823,2025-05-28,Customer_806,Phone,Electronics,Central,7,41635,291445,UPI
13824,2024-12-17,Customer_491,Tablet,Electronics,Central,10,1399,13990,Cash
13825,2023-04-17,Customer_644,Camera,Accessories,South,1,24573,24573,UPI
13826,2024-03-31,Customer_124,Laptop,Accessories,South,5,17433,87165,UPI
13827,2023-04-20,Customer_159,Printer,Electronics,West,2,45982,91964,UPI
13828,2025-04-19,Customer_982,Laptop,Electronics,West,1,8588,8588,Card
13829,2024-04-26,Customer_613,Watch,Gadgets,South,8,859,6872,Cash
13830,2024-05-17,Customer_135,Headphones,Electronics,South,5,1107,5535,Net Banking
13831,2023-08-30,Customer_557,Printer,Gadgets,East,7,36475,255325,Net Banking
13832,2024-08-28,Customer_601,Printer,Accessories,East,3,38131,114393,Cash
13833,2023-02-03,Customer_434,Laptop,Accessories,South,10,4890,48900,Net Banking
13834,2024-05-07,Customer_556,Laptop,Gadgets,South,3,15597,46791,Net Banking
13835,2024-07-20,Customer_696,Phone,Accessories,North,9,13169,118521,UPI
13836,2023-02-03,Customer_318,Printer,Electronics,North,8,3565,28520,Net Banking
13837,2024-02-15,Customer_574,Tablet,Electronics,North,4,43144,172576,Cash
13838,2024-01-20,Customer_420,Laptop,Accessories,North,4,9773,39092,Cash
13839,2025-05-30,Customer_968,Phone,Accessories,East,4,15164,60656,Net Banking
13840,2023-11-12,Customer_528,Printer,Gadgets,East,7,33676,235732,Net Banking
13841,2024-06-02,Customer_45,Phone,Accessories,South,5,32131,160655,Net Banking
13842,2023-05-23,Customer_637,Printer,Accessories,West,3,22220,66660,Net Banking
13843,2024-08-21,Customer_135,Camera,Gadgets,West,9,28029,252261,Cash
13844,2023-12-11,Customer_496,Printer,Gadgets,East,1,25294,25294,Card
13845,2024-06-06,Customer_242,Phone,Electronics,West,1,34745,34745,UPI
13846,2023-06-25,Customer_619,Phone,Electronics,Central,2,39449,78898,Net Banking
13847,2023-05-22,Customer_923,Watch,Gadgets,West,8,47256,378048,Cash
13848,2023-05-22,Customer_783,Camera,Accessories,East,9,38861,349749,Card
13849,2024-07-05,Customer_82,Watch,Electronics,South,2,13012,26024,Net Banking
13850,2025-06-15,Customer_64,Camera,Gadgets,North,3,16254,48762,Net Banking
13851,2024-10-07,Customer_362,Tablet,Gadgets,East,4,13446,53784,Cash
13852,2024-04-04,Customer_303,Printer,Accessories,Central,7,46092,322644,Net Banking
13853,2024-07-08,Customer_760,Tablet,Gadgets,West,8,7360,58880,UPI
13854,2024-04-11,Customer_94,Laptop,Accessories,South,10,24894,248940,Net Banking
13855,2023-04-29,Customer_324,Watch,Accessories,South,5,790,3950,Card
13856,2024-08-13,Customer_199,Tablet,Accessories,West,3,42254,126762,Cash
13857,2023-08-20,Customer_291,Phone,Gadgets,South,7,6977,48839,Card
13858,2023-10-24,Customer_755,Watch,Accessories,West,5,35394,176970,Net Banking
13859,2024-05-21,Customer_606,Laptop,Gadgets,North,6,12793,76758,UPI
13860,2025-01-03,Customer_263,Headphones,Electronics,North,4,14180,56720,Cash
13861,2024-01-25,Customer_52,Laptop,Accessories,West,3,38706,116118,Net Banking
13862,2023-02-04,Customer_143,Camera,Accessories,North,2,18710,37420,Net Banking
13863,2023-11-20,Customer_376,Tablet,Gadgets,South,7,15861,111027,UPI
13864,2023-02-25,Customer_744,Printer,Accessories,West,1,5877,5877,Card
13865,2024-02-25,Customer_934,Phone,Electronics,East,10,15338,153380,UPI
13866,2024-12-19,Customer_597,Printer,Accessories,West,2,24865,49730,Net Banking
13867,2025-02-14,Customer_850,Headphones,Gadgets,Central,10,5720,57200,UPI
13868,2024-08-23,Customer_417,Camera,Electronics,East,1,17628,17628,Cash
13869,2024-02-15,Customer_504,Laptop,Accessories,North,4,12481,49924,Cash
13870,2023-10-11,Customer_328,Printer,Accessories,North,2,36178,72356,Net Banking
13871,2023-09-04,Customer_418,Watch,Electronics,West,10,3766,37660,Net Banking
13872,2024-10-21,Customer_823,Laptop,Electronics,North,3,7997,23991,Card
13873,2025-06-04,Customer_428,Camera,Gadgets,Central,8,17187,137496,Net Banking
13874,2025-05-18,Customer_389,Camera,Electronics,East,2,49135,98270,Cash
13875,2023-05-17,Customer_119,Watch,Electronics,East,7,47235,330645,Cash
13876,2024-08-11,Customer_778,Phone,Accessories,South,4,39427,157708,Card
13877,2023-02-08,Customer_663,Camera,Electronics,West,6,34609,207654,Card
13878,2023-06-05,Customer_820,Camera,Electronics,North,1,38285,38285,UPI
13879,2024-01-31,Customer_427,Phone,Accessories,Central,2,36770,73540,UPI
13880,2023-11-22,Customer_695,Camera,Gadgets,West,2,29132,58264,Cash
13881,2023-09-30,Customer_613,Watch,Gadgets,North,9,36788,331092,Card
13882,2023-03-06,Customer_722,Phone,Electronics,South,1,36843,36843,Card
13883,2024-12-02,Customer_391,Headphones,Electronics,West,4,43496,173984,UPI
13884,2024-02-28,Customer_393,Headphones,Gadgets,East,7,39005,273035,UPI
13885,2025-03-01,Customer_568,Tablet,Electronics,North,10,21936,219360,Card
13886,2023-06-16,Customer_311,Headphones,Gadgets,East,1,42703,42703,UPI
13887,2024-03-07,Customer_115,Tablet,Gadgets,West,8,2702,21616,Net Banking
13888,2025-03-03,Customer_516,Phone,Gadgets,Central,10,36619,366190,UPI
13889,2024-07-11,Customer_536,Tablet,Gadgets,North,7,23935,167545,UPI
13890,2024-08-28,Customer_540,Laptop,Accessories,East,2,25473,50946,Net Banking
13891,2023-01-19,Customer_659,Tablet,Electronics,East,8,14936,119488,UPI
13892,2024-09-11,Customer_221,Camera,Gadgets,Central,6,1274,7644,Cash
13893,2024-06-15,Customer_276,Phone,Gadgets,Central,3,17558,52674,Cash
13894,2023-01-09,Customer_168,Camera,Electronics,East,5,10740,53700,Cash
13895,2024-07-26,Customer_690,Printer,Accessories,South,3,14316,42948,Cash
13896,2024-04-27,Customer_813,Tablet,Gadgets,West,5,46829,234145,UPI
13897,2023-07-12,Customer_850,Tablet,Gadgets,North,2,4119,8238,Net Banking
13898,2024-10-26,Customer_659,Tablet,Gadgets,North,3,48683,146049,UPI
13899,2024-05-19,Customer_643,Phone,Gadgets,East,10,30477,304770,Card
13900,2024-07-07,Customer_455,Printer,Electronics,East,7,27318,191226,UPI
13901,2024-03-02,Customer_366,Printer,Accessories,Central,4,9306,37224,Cash
13902,2024-01-21,Customer_264,Tablet,Gadgets,Central,9,32170,289530,Card
13903,2024-05-20,Customer_477,Watch,Electronics,North,9,40899,368091,Card
13904,2025-04-09,Customer_467,Phone,Gadgets,Central,6,34391,206346,Cash
13905,2024-02-15,Customer_272,Headphones,Accessories,East,6,10140,60840,UPI
13906,2023-08-17,Customer_874,Laptop,Electronics,East,7,36618,256326,Net Banking
13907,2025-04-17,Customer_859,Watch,Accessories,South,1,17095,17095,Cash
13908,2024-11-06,Customer_385,Laptop,Electronics,Central,6,14350,86100,UPI
13909,2025-04-22,Customer_192,Watch,Accessories,West,4,33166,132664,Card
13910,2024-02-28,Customer_975,Camera,Accessories,West,2,47600,95200,Card
13911,2025-02-26,Customer_319,Camera,Gadgets,East,5,7672,38360,Card
13912,2024-01-12,Customer_933,Phone,Gadgets,South,7,1708,11956,Card
13913,2024-07-19,Customer_570,Printer,Accessories,Central,1,47573,47573,Net Banking
13914,2024-05-06,Customer_962,Tablet,Accessories,Central,8,13545,108360,UPI
13915,2024-08-30,Customer_998,Printer,Accessories,East,7,16355,114485,UPI
13916,2023-06-28,Customer_483,Camera,Gadgets,East,4,23506,94024,UPI
13917,2025-03-11,Customer_915,Printer,Accessories,South,1,28409,28409,Net Banking
13918,2023-12-16,Customer_612,Phone,Accessories,South,6,47334,284004,Net Banking
13919,2023-11-28,Customer_48,Tablet,Electronics,Central,10,33893,338930,Cash
13920,2023-03-23,Customer_970,Headphones,Gadgets,West,10,26083,260830,Net Banking
13921,2025-05-31,Customer_420,Headphones,Gadgets,West,2,21521,43042,Card
13922,2023-01-20,Customer_142,Watch,Gadgets,West,6,38074,228444,UPI
13923,2025-03-27,Customer_942,Headphones,Gadgets,West,8,42974,343792,Net Banking
13924,2024-01-25,Customer_920,Printer,Gadgets,North,1,49677,49677,Cash
13925,2023-06-24,Customer_142,Headphones,Electronics,North,4,30982,123928,Net Banking
13926,2025-02-10,Customer_575,Tablet,Electronics,South,6,20987,125922,UPI
13927,2024-04-25,Customer_253,Camera,Gadgets,South,6,9048,54288,UPI
13928,2024-10-06,Customer_627,Laptop,Electronics,North,2,39949,79898,Cash
13929,2024-02-15,Customer_469,Tablet,Electronics,West,10,29287,292870,UPI
13930,2023-09-21,Customer_167,Printer,Accessories,West,5,39419,197095,Cash
13931,2025-06-12,Customer_778,Tablet,Electronics,South,2,37196,74392,Card
13932,2024-05-09,Customer_685,Printer,Electronics,West,10,43835,438350,Card
13933,2023-04-19,Customer_777,Camera,Gadgets,North,7,47685,333795,Net Banking
13934,2024-12-31,Customer_407,Watch,Accessories,North,1,34863,34863,Net Banking
13935,2025-05-12,Customer_943,Camera,Accessories,West,10,16716,167160,Cash
13936,2023-05-11,Customer_984,Camera,Electronics,Central,3,30885,92655,Cash
13937,2024-12-30,Customer_180,Headphones,Gadgets,Central,6,44555,267330,Net Banking
13938,2025-02-12,Customer_201,Camera,Accessories,Central,1,42306,42306,Cash
13939,2024-10-11,Customer_601,Laptop,Accessories,East,2,11728,23456,Net Banking
13940,2025-04-05,Customer_425,Camera,Gadgets,Central,2,48815,97630,Net Banking
13941,2023-04-06,Customer_105,Headphones,Electronics,South,8,3022,24176,Cash
13942,2023-04-10,Customer_357,Laptop,Gadgets,West,4,23533,94132,Card
13943,2025-05-13,Customer_123,Headphones,Gadgets,East,6,47033,282198,Card
13944,2024-03-29,Customer_913,Watch,Gadgets,North,1,24768,24768,Card
13945,2024-11-17,Customer_777,Camera,Gadgets,Central,4,20716,82864,Net Banking
13946,2024-11-19,Customer_356,Headphones,Gadgets,Central,5,7661,38305,Net Banking
13947,2024-05-02,Customer_445,Camera,Accessories,Central,1,33670,33670,UPI
13948,2024-04-21,Customer_412,Headphones,Electronics,East,10,38125,381250,Net Banking
13949,2023-06-19,Customer_882,Printer,Electronics,South,5,25813,129065,Cash
13950,2024-12-10,Customer_489,Headphones,Gadgets,Central,2,32701,65402,Cash
13951,2023-02-27,Customer_498,Printer,Gadgets,South,1,14007,14007,Net Banking
13952,2023-09-22,Customer_303,Laptop,Electronics,Central,10,45373,453730,Net Banking
13953,2023-10-04,Customer_205,Headphones,Electronics,West,10,37968,379680,Net Banking
13954,2024-06-11,Customer_773,Tablet,Gadgets,West,9,27557,248013,Card
13955,2024-07-24,Customer_456,Phone,Accessories,West,10,36324,363240,Cash
13956,2024-10-06,Customer_890,Headphones,Gadgets,East,6,4861,29166,Card
13957,2023-03-29,Customer_338,Phone,Accessories,West,4,5709,22836,Card
13958,2025-03-26,Customer_947,Printer,Gadgets,North,6,40317,241902,Cash
13959,2023-10-13,Customer_961,Printer,Electronics,West,2,49011,98022,Card
13960,2024-08-30,Customer_397,Printer,Electronics,East,2,44941,89882,Card
13961,2024-09-10,Customer_166,Watch,Accessories,East,2,45004,90008,UPI
13962,2024-12-14,Customer_514,Camera,Gadgets,North,4,789,3156,Cash
13963,2025-02-04,Customer_335,Headphones,Gadgets,North,2,46506,93012,Net Banking
13964,2023-05-27,Customer_241,Printer,Accessories,Central,4,19447,77788,Cash
13965,2025-05-14,Customer_67,Watch,Gadgets,West,8,19947,159576,Net Banking
13966,2024-05-15,Customer_562,Laptop,Electronics,South,10,34859,348590,Cash
13967,2023-08-08,Customer_400,Watch,Gadgets,Central,8,40619,324952,Net Banking
13968,2024-06-08,Customer_202,Camera,Gadgets,West,3,18484,55452,Net Banking
13969,2023-05-09,Customer_478,Tablet,Gadgets,South,7,49133,343931,UPI
13970,2023-05-10,Customer_479,Phone,Gadgets,East,7,16346,114422,Cash
13971,2023-01-17,Customer_196,Watch,Gadgets,Central,10,29542,295420,Card
13972,2025-04-22,Customer_651,Tablet,Gadgets,West,2,13193,26386,Cash
13973,2024-06-29,Customer_590,Tablet,Electronics,East,8,5552,44416,UPI
13974,2025-05-12,Customer_988,Phone,Accessories,South,1,49350,49350,Net Banking
13975,2024-04-05,Customer_109,Printer,Electronics,North,9,31078,279702,Net Banking
13976,2024-11-09,Customer_272,Phone,Accessories,East,8,34118,272944,Card
13977,2024-08-04,Customer_221,Camera,Gadgets,West,5,8218,41090,UPI
13978,2023-08-27,Customer_933,Laptop,Gadgets,South,4,45130,180520,UPI
13979,2024-02-22,Customer_896,Watch,Gadgets,South,10,32641,326410,Card
13980,2024-03-29,Customer_999,Printer,Electronics,North,3,18859,56577,Net Banking
13981,2023-05-03,Customer_248,Laptop,Electronics,North,4,33905,135620,Card
13982,2023-08-14,Customer_927,Laptop,Electronics,South,10,29933,299330,Net Banking
13983,2024-10-23,Customer_841,Tablet,Accessories,East,3,32321,96963,Net Banking
13984,2024-11-14,Customer_955,Camera,Accessories,West,3,43416,130248,UPI
13985,2023-06-03,Customer_412,Camera,Electronics,South,8,29048,232384,Card
13986,2024-04-04,Customer_38,Camera,Gadgets,South,2,15096,30192,Net Banking
13987,2024-03-07,Customer_500,Headphones,Electronics,South,4,45933,183732,Net Banking
13988,2024-07-21,Customer_197,Camera,Accessories,South,4,37324,149296,Net Banking
13989,2025-01-30,Customer_858,Watch,Accessories,East,5,46477,232385,Card
13990,2024-03-30,Customer_563,Phone,Gadgets,Central,6,17440,104640,Cash
13991,2024-02-29,Customer_925,Headphones,Electronics,East,10,34493,344930,Net Banking
13992,2025-05-04,Customer_778,Watch,Electronics,North,9,48994,440946,Card
13993,2025-01-15,Customer_131,Camera,Accessories,Central,3,41076,123228,UPI
13994,2024-10-26,Customer_481,Tablet,Gadgets,North,10,18062,180620,Card
13995,2023-04-21,Customer_145,Tablet,Gadgets,East,7,16034,112238,UPI
13996,2023-06-01,Customer_664,Tablet,Gadgets,Central,9,24462,220158,Card
13997,2023-03-07,Customer_855,Phone,Gadgets,East,1,9889,9889,Card
13998,2024-05-28,Customer_878,Laptop,Accessories,North,5,41040,205200,Cash
13999,2024-09-02,Customer_207,Camera,Accessories,South,2,15399,30798,Cash
14000,2024-11-10,Customer_567,Printer,Electronics,East,7,46579,326053,Cash
14001,2024-08-24,Customer_243,Headphones,Electronics,East,9,40147,361323,Net Banking
14002,2023-12-15,Customer_3,Camera,Accessories,East,6,31320,187920,Cash
14003,2025-01-05,Customer_522,Printer,Gadgets,West,3,31415,94245,UPI
14004,2023-08-05,Customer_741,Printer,Gadgets,Central,8,17664,141312,UPI
14005,2024-12-11,Customer_124,Printer,Accessories,South,7,17980,125860,UPI
14006,2024-09-07,Customer_5,Phone,Gadgets,West,5,43812,219060,Cash
14007,2024-07-26,Customer_170,Printer,Electronics,North,2,43601,87202,Cash
14008,2023-02-19,Customer_582,Phone,Gadgets,North,1,29657,29657,Net Banking
14009,2024-10-30,Customer_137,Phone,Accessories,West,10,576,5760,Cash
14010,2023-12-09,Customer_752,Laptop,Electronics,Central,4,12596,50384,Card
14011,2023-04-17,Customer_357,Phone,Gadgets,East,3,37220,111660,UPI
14012,2023-07-05,Customer_76,Watch,Electronics,South,10,33273,332730,Card
14013,2023-12-10,Customer_544,Phone,Gadgets,South,4,34503,138012,Card
14014,2024-07-09,Customer_834,Watch,Accessories,East,8,37307,298456,Net Banking
14015,2024-05-04,Customer_961,Camera,Accessories,South,1,10948,10948,Card
14016,2025-05-04,Customer_695,Printer,Accessories,Central,9,34778,313002,Net Banking
14017,2023-01-02,Customer_681,Laptop,Electronics,North,1,18853,18853,Net Banking
